Serial,emg,label
3617,1712,1
3618,1644,1
3619,1686,1
3620,1641,1
3621,1686,1
3622,1643,1
3623,1701,1
3624,1648,1
3625,1716,1
3626,1664,1
3627,1680,1
3628,1625,1
3629,1653,1
3630,1600,0
3631,1611,1
3632,1546,0
3633,1593,0
3634,1578,0
3635,1593,0
3636,1557,0
3637,1586,0
3638,1531,0
3639,1562,0
3640,1520,0
3641,1588,0
3642,1522,0
3643,1552,0
3644,1498,0
3645,1550,0
3646,1504,0
3647,1519,0
3648,1455,0
3649,1528,0
3650,1502,0
3651,1515,0
3652,1462,0
3653,1525,0
3654,1488,0
3655,1479,0
3656,1467,0
3657,1518,0
3658,1495,0
3659,1505,0
3660,1456,0
3661,1507,0
3662,1497,0
3663,1520,0
3664,1473,0
3665,1494,0
3666,1499,0
3667,1479,0
3668,1441,0
3669,1486,0
3670,1519,0
3671,1548,0
3672,1531,0
3673,1584,0
3674,1659,1
3675,1600,0
3676,1569,0
3677,1563,0
3678,1636,1
3679,1534,0
3680,1502,0
3681,1478,0
3682,1577,0
3683,1556,0
3684,1642,1
3685,1591,0
3686,1643,1
3687,1675,1
3688,1632,1
3689,1648,1
3690,1770,1
3691,1677,1
3692,1780,1
3693,1809,1
3694,1863,1
3695,1761,1
3696,1829,1
3697,1738,1
3698,1689,1
3699,1715,1
3700,1801,1
3701,1807,1
3702,2006,1
3703,2010,1
3704,2010,1
3705,1872,1
3706,1865,1
3707,1839,1
3708,1836,1
3709,1766,1
3710,1745,1
3711,1680,1
3712,1701,1
3713,1633,1
3714,1647,1
3715,1655,1
3716,1664,1
3717,1613,1
3718,1724,1
3719,1693,1
3720,1623,1
3721,1653,1
3722,1669,1
3723,1664,1
3724,1687,1
3725,1622,1
3726,1678,1
3727,1648,1
3728,1680,1
3729,1616,1
3730,1678,1
3731,1631,1
3732,1665,1
3733,1615,1
3734,1643,1
3735,1603,1
3736,1567,0
3737,1535,0
3738,1581,0
3739,1559,0
3740,1545,0
3741,1506,0
3742,1554,0
3743,1535,0
3744,1549,0
3745,1518,0
3746,1555,0
3747,1555,0
3748,1528,0
3749,1505,0
3750,1520,0
3751,1533,0
3752,1491,0
3753,1473,0
3754,1520,0
3755,1520,0
3756,1487,0
3757,1489,0
3758,1502,0
3759,1534,0
3760,1488,0
3761,1514,0
3762,1513,0
3763,1568,0
3764,1530,0
3765,1581,0
3766,1573,0
3767,1573,0
3768,1503,0
3769,1552,0
3770,1535,0
3771,1569,0
3772,1549,0
3773,1565,0
3774,1546,0
3775,1615,1
3776,1567,0
3777,1619,1
3778,1584,0
3779,1632,1
3780,1587,0
3781,1654,1
3782,1593,0
3783,1615,1
3784,1596,0
3785,1689,1
3786,1665,1
3787,1657,1
3788,1614,1
3789,1657,1
3790,1709,1
3791,1742,1
3792,1709,1
3793,1727,1
3794,1651,1
3795,1731,1
3796,1701,1
3797,1698,1
3798,1632,1
3799,1654,1
3800,1635,1
3801,1475,0
3802,1447,0
3803,1476,0
3804,1571,0
3805,1583,0
3806,1545,0
3807,1571,0
3808,1587,0
3809,1535,0
3810,1523,0
3811,1517,0
3812,1549,0
3813,1553,0
3814,1591,0
3815,1597,0
3816,1667,0
3817,1625,0
3818,1563,0
3819,1566,0
3820,1695,0
3821,1687,0
3822,1631,0
3823,1693,0
3824,1637,0
3825,1571,0
3826,1674,0
3827,1712,0
3828,1693,0
3829,1581,0
3830,1507,0
3831,1552,0
3832,1658,0
3833,1615,0
3834,1575,0
3835,1488,0
3836,1663,0
3837,1623,0
3838,1789,0
3839,1793,0
3840,2057,0
3841,2144,0
3842,2060,0
3843,2014,0
3844,1951,0
3845,2140,0
3846,2096,0
3847,1926,0
3848,1886,0
3849,1794,0
3850,1703,0
3851,1655,0
3852,1739,0
3853,1678,0
3854,1696,0
3855,1646,0
3856,1728,0
3857,1745,0
3858,1792,0
3859,1787,0
3860,1872,0
3861,1801,0
3862,1777,0
3863,1714,0
3864,1648,0
3865,1723,0
3866,1681,0
3867,1686,0
3868,1654,0
3869,1607,0
3870,1622,0
3871,1587,0
3872,1597,0
3873,1605,0
3874,1557,0
3875,1555,0
3876,1587,0
3877,1614,0
3878,1567,0
3879,1563,0
3880,1562,0
3881,1584,0
3882,1520,0
3883,1494,0
3884,1521,0
3885,1553,0
3886,1497,0
3887,1499,0
3888,1483,0
3889,1497,0
3890,1474,0
3891,1483,0
3892,1459,0
3893,1468,0
3894,1429,0
3895,1425,0
3896,1430,0
3897,1447,0
3898,1422,0
3899,1441,0
3900,1395,0
3901,1394,0
3902,1364,0
3903,1390,0
3904,1370,0
3905,1371,0
3906,1333,0
3907,1346,0
3908,1333,0
3909,1346,0
3910,1331,0
3911,1422,0
3912,1439,0
3913,1456,0
3914,1393,0
3915,1395,0
3916,1339,0
3917,1387,0
3918,1314,0
3919,1271,0
3920,1236,0
3921,1295,0
3922,1263,0
3923,1310,0
3924,1293,0
3925,1344,0
3926,1406,0
3927,1445,0
3928,1389,0
3929,1342,0
3930,1469,0
3931,1488,0
3932,1561,0
3933,1461,0
3934,1377,0
3935,1510,0
3936,1751,0
3937,1617,0
3938,1664,0
3939,1696,0
3940,1719,0
3941,1803,0
3942,1824,0
3943,1798,0
3944,1689,0
3945,1647,0
3946,1600,0
3947,1578,0
3948,1643,0
3949,1683,0
3950,1739,0
3951,1666,0
3952,1810,0
3953,1877,0
3954,1863,0
3955,1755,0
3956,1701,0
3957,1779,0
3958,1936,0
3959,1852,0
3960,1723,0
3961,1669,0
3962,1611,0
3963,1526,0
3964,1494,0
3965,1503,0
3966,1510,0
3967,1434,0
3968,1455,0
3969,1488,0
3970,1649,0
3971,1733,0
3972,1663,0
3973,1597,0
3974,1561,0
3975,1517,0
3976,1566,0
3977,1508,0
3978,1546,0
3979,1527,0
3980,1485,1
3981,1427,1
3982,1463,1
3983,1395,1
3984,1393,1
3985,1360,1
3986,1380,1
3987,1347,1
3988,1470,1
3989,1594,1
3990,1648,1
3991,1526,1
3992,1488,1
3993,1443,1
3994,1447,1
3995,1644,1
3996,1725,1
3997,1737,1
3998,1680,1
3999,1718,1
4000,1856,1
4001,2000,1
4002,1987,1
4003,1969,1
4004,2019,1
4005,1982,1
4006,2038,1
4007,2081,1
4008,2095,1
4009,2119,1
4010,2146,1
4011,2407,1
4012,2466,1
4013,2288,1
4014,2417,1
4015,2286,1
4016,2141,1
4017,2054,1
4018,1955,1
4019,1973,1
4020,1861,1
4021,1882,1
4022,2101,1
4023,2149,1
4024,2036,1
4025,2115,1
4026,2000,1
4027,2005,1
4028,1915,1
4029,1903,1
4030,1881,1
4031,1853,1
4032,1878,1
4033,1878,1
4034,1865,1
4035,1845,1
4036,1759,1
4037,1722,1
4038,1658,1
4039,1712,1
4040,1639,1
4041,1687,1
4042,1648,1
4043,1671,1
4044,1627,1
4045,1619,1
4046,1569,1
4047,1600,1
4048,1535,1
4049,1549,1
4050,1521,1
4051,1586,1
4052,1523,0
4053,1522,0
4054,1463,0
4055,1488,0
4056,1488,0
4057,1535,0
4058,1520,0
4059,1584,0
4060,1520,0
4061,1552,0
4062,1491,0
4063,1580,0
4064,1575,0
4065,1521,0
4066,1489,0
4067,1645,0
4068,1583,0
4069,1699,0
4070,1648,0
4071,1747,0
4072,1770,0
4073,1695,0
4074,1671,0
4075,1629,0
4076,1557,0
4077,1554,0
4078,1597,0
4079,1655,0
4080,1569,0
4081,1499,0
4082,1472,0
4083,1622,0
4084,1725,0
4085,1858,0
4086,1937,0
4087,2103,0
4088,2195,0
4089,2173,0
4090,2055,0
4091,2021,0
4092,1984,0
4093,1933,0
4094,1851,0
4095,1857,0
4096,1794,0
4097,1776,0
4098,1787,0
4099,1798,0
4100,1808,0
4101,1682,0
4102,1662,0
4103,1615,0
4104,1645,0
4105,1584,0
4106,1606,0
4107,1682,0
4108,1703,0
4109,1623,0
4110,1657,0
4111,1634,0
4112,1721,0
4113,1638,0
4114,1658,0
4115,1601,0
4116,1648,0
4117,1615,0
4118,1622,0
4119,1578,0
4120,1588,0
4121,1523,0
4122,1557,0
4123,1513,0
4124,1547,0
4125,1487,0
4126,1520,0
4127,1481,0
4128,1511,0
4129,1459,0
4130,1511,1
4131,1529,1
4132,1602,1
4133,1530,1
4134,1570,1
4135,1584,1
4136,1723,1
4137,1767,1
4138,1737,1
4139,1771,1
4140,1771,1
4141,1703,1
4142,1715,1
4143,1711,1
4144,1663,1
4145,1598,1
4146,1599,1
4147,1597,1
4148,1531,1
4149,1545,1
4150,1552,1
4151,1557,1
4152,1616,1
4153,1581,1
4154,1836,1
4155,1870,1
4156,1819,1
4157,1872,1
4158,1840,1
4159,1884,1
4160,2096,1
4161,2137,1
4162,2061,1
4163,2175,1
4164,2377,1
4165,2333,1
4166,2368,1
4167,2157,1
4168,2016,1
4169,2078,1
4170,1931,1
4171,1869,1
4172,1831,1
4173,1869,1
4174,1807,1
4175,1801,1
4176,1716,1
4177,1744,1
4178,1691,1
4179,1682,1
4180,1635,1
4181,1701,1
4182,1666,1
4183,1712,1
4184,1645,1
4185,1666,1
4186,1568,1
4187,1596,1
4188,1535,1
4189,1555,1
4190,1474,1
4191,1477,1
4192,1435,1
4193,1456,1
4194,1433,1
4195,1444,1
4196,1441,1
4197,1467,1
4198,1434,1
4199,1441,1
4200,1426,1
4201,1449,0
4202,1442,0
4203,1461,0
4204,1412,0
4205,1434,0
4206,1424,0
4207,1424,0
4208,1362,0
4209,1409,0
4210,1407,0
4211,1387,0
4212,1404,0
4213,1506,0
4214,1485,0
4215,1569,0
4216,1616,0
4217,1715,0
4218,1693,0
4219,1655,0
4220,1617,0
4221,1633,0
4222,1633,0
4223,1616,0
4224,1638,0
4225,1651,0
4226,1613,0
4227,1622,0
4228,1722,0
4229,1825,0
4230,1840,0
4231,1787,0
4232,1872,0
4233,1910,0
4234,2081,0
4235,1979,0
4236,2014,0
4237,1924,0
4238,1814,0
4239,1808,0
4240,1778,0
4241,1805,0
4242,1776,0
4243,1907,0
4244,1845,0
4245,1833,0
4246,1794,0
4247,1685,0
4248,1647,0
4249,1630,0
4250,1707,0
4251,1633,0
4252,1614,0
4253,1637,0
4254,1650,0
4255,1588,0
4256,1616,0
4257,1575,0
4258,1510,0
4259,1522,0
4260,1623,0
4261,1630,0
4262,1702,0
4263,1609,0
4264,1623,0
4265,1596,0
4266,1647,0
4267,1578,0
4268,1571,0
4269,1583,0
4270,1616,0
4271,1571,0
4272,1617,0
4273,1610,0
4274,1617,0
4275,1555,0
4276,1577,0
4277,1533,0
4278,1584,0
4279,1527,0
4280,1535,0
4281,1484,0
4282,1507,0
4283,1494,0
4284,1559,0
4285,1519,0
4286,1527,0
4287,1525,0
4288,1517,0
4289,1479,0
4290,1521,0
4291,1504,0
4292,1517,0
4293,1479,0
4294,1582,0
4295,1616,0
4296,1623,0
4297,1559,0
4298,1603,0
4299,1591,0
4300,1648,0
4301,1670,0
4302,1744,0
4303,1683,0
4304,1712,0
4305,1713,0
4306,1685,0
4307,1702,0
4308,1679,0
4309,1567,0
4310,1668,0
4311,1717,0
4312,1759,0
4313,1935,0
4314,1985,0
4315,1975,0
4316,1907,0
4317,1839,0
4318,1930,0
4319,2101,0
4320,2235,0
4321,2137,0
4322,2055,0
4323,1984,0
4324,1845,0
4325,1779,0
4326,1762,0
4327,1754,0
4328,1699,0
4329,1714,0
4330,1691,0
4331,1711,0
4332,1720,0
4333,1749,0
4334,1694,0
4335,1667,0
4336,1701,0
4337,1677,0
4338,1625,0
4339,1627,0
4340,1647,0
4341,1675,0
4342,1609,0
4343,1647,0
4344,1563,0
4345,1549,0
4346,1504,0
4347,1574,0
4348,1535,0
4349,1563,0
4350,1519,0
4351,1557,0
4352,1519,0
4353,1552,0
4354,1489,0
4355,1552,0
4356,1520,0
4357,1549,0
4358,1530,0
4359,1607,0
4360,1691,0
4361,1651,0
4362,1680,0
4363,1696,0
4364,1599,0
4365,1684,0
4366,1642,0
4367,1648,0
4368,1587,0
4369,1552,0
4370,1639,0
4371,1713,0
4372,1695,0
4373,1693,0
4374,1667,0
4375,1703,0
4376,1765,0
4377,1742,0
4378,1744,0
4379,1793,0
4380,1773,0
4381,1797,0
4382,1762,0
4383,1937,0
4384,1847,0
4385,1855,0
4386,1969,0
4387,1957,0
4388,1876,0
4389,1921,0
4390,1819,0
4391,1836,0
4392,1943,0
4393,1840,0
4394,1792,0
4395,1728,0
4396,1781,0
4397,1696,0
4398,1678,0
4399,1597,0
4400,1575,0
4401,1585,0
4402,1666,0
4403,1648,0
4404,1683,0
4405,1625,0
4406,1613,0
4407,1677,0
4408,1730,0
4409,1729,0
4410,1698,0
4411,1697,0
4412,1684,0
4413,1715,0
4414,1726,0
4415,1689,0
4416,1682,0
4417,1631,0
4418,1643,0
4419,1615,0
4420,1654,0
4421,1614,0
4422,1616,0
4423,1581,0
4424,1603,0
4425,1574,0
4426,1562,0
4427,1513,0
4428,1553,0
4429,1506,0
4430,1491,0
4431,1485,0
4432,1555,0
4433,1556,0
4434,1510,0
4435,1470,1
4436,1518,1
4437,1508,1
4438,1511,1
4439,1511,1
4440,1535,1
4441,1472,1
4442,1514,1
4443,1489,1
4444,1549,1
4445,1531,1
4446,1485,1
4447,1635,1
4448,1741,1
4449,1776,1
4450,1782,1
4451,1938,1
4452,1958,1
4453,1968,1
4454,1968,1
4455,1975,1
4456,1936,1
4457,2025,1
4458,2000,1
4459,2091,1
4460,2133,1
4461,2167,1
4462,2083,1
4463,1968,1
4464,2182,1
4465,2159,1
4466,2211,1
4467,2393,1
4468,2517,1
4469,2457,1
4470,2347,1
4471,2351,1
4472,2358,1
4473,2210,1
4474,2096,1
4475,1957,1
4476,1854,1
4477,1842,1
4478,1733,1
4479,1796,1
4480,1827,1
4481,1824,1
4482,1840,1
4483,1813,1
4484,1722,1
4485,1824,1
4486,1787,1
4487,1775,1
4488,1675,1
4489,1698,1
4490,1668,1
4491,1667,1
4492,1694,1
4493,1680,1
4494,1623,1
4495,1637,1
4496,1655,1
4497,1585,1
4498,1607,1
4499,1610,1
4500,1579,1
4501,1680,1
4502,1649,1
4503,1695,1
4504,1645,1
4505,1652,1
4506,1600,0
4507,1586,0
4508,1554,0
4509,1583,0
4510,1584,0
4511,1584,0
4512,1545,0
4513,1559,0
4514,1523,0
4515,1465,0
4516,1411,0
4517,1459,0
4518,1456,0
4519,1518,0
4520,1502,0
4521,1606,0
4522,1675,0
4523,1699,0
4524,1708,0
4525,1688,0
4526,1764,0
4527,1845,0
4528,1865,0
4529,1794,0
4530,1730,0
4531,1783,0
4532,1804,0
4533,1795,0
4534,1840,0
4535,1827,0
4536,1863,0
4537,1790,0
4538,1787,0
4539,1729,0
4540,1856,0
4541,1941,0
4542,2091,0
4543,1867,0
4544,2019,0
4545,2059,0
4546,2067,0
4547,1936,0
4548,1931,0
4549,2105,0
4550,2249,0
4551,2299,0
4552,2269,0
4553,2175,0
4554,2155,0
4555,1965,0
4556,1904,0
4557,1790,0
4558,1747,0
4559,1712,0
4560,1810,0
4561,1819,0
4562,1783,0
4563,1744,0
4564,1756,0
4565,1664,0
4566,1735,0
4567,1720,0
4568,1747,0
4569,1681,0
4570,1714,0
4571,1707,0
4572,1670,0
4573,1671,0
4574,1789,0
4575,1768,0
4576,1744,0
4577,1699,0
4578,1745,0
4579,1696,0
4580,1647,0
4581,1605,0
4582,1637,0
4583,1665,0
4584,1680,0
4585,1639,0
4586,1657,0
4587,1625,0
4588,1602,0
4589,1555,0
4590,1597,0
4591,1598,0
4592,1571,0
4593,1546,0
4594,1574,0
4595,1575,0
4596,1552,0
4597,1525,0
4598,1535,0
4599,1562,0
4600,1568,0
4601,1714,0
4602,1775,0
4603,1778,0
4604,1800,0
4605,1767,0
4606,1766,0
4607,1731,0
4608,1762,0
4609,1709,0
4610,1735,0
4611,1677,0
4612,1622,0
4613,1584,0
4614,1697,0
4615,1715,0
4616,1677,0
4617,1650,0
4618,1671,0
4619,1675,0
4620,1594,0
4621,1584,0
4622,1605,0
4623,1639,0
4624,1679,0
4625,1695,0
4626,1719,0
4627,1770,0
4628,1696,0
4629,1670,0
4630,1706,0
4631,1712,0
4632,1637,0
4633,1641,0
4634,1682,0
4635,1689,0
4636,1635,0
4637,1618,0
4638,1625,0
4639,1702,0
4640,1630,0
4641,1621,0
4642,1565,0
4643,1629,0
4644,1584,0
4645,1593,0
4646,1575,0
4647,1621,0
4648,1563,0
4649,1587,0
4650,1530,0
4651,1571,0
4652,1521,0
4653,1569,0
4654,1522,0
4655,1580,0
4656,1533,0
4657,1563,0
4658,1520,0
4659,1578,0
4660,1522,0
4661,1557,0
4662,1531,0
4663,1574,0
4664,1526,0
4665,1553,1
4666,1493,1
4667,1601,1
4668,1602,1
4669,1623,1
4670,1565,1
4671,1569,1
4672,1557,1
4673,1597,1
4674,1616,1
4675,1701,1
4676,1728,1
4677,1880,1
4678,1893,1
4679,1911,1
4680,1914,1
4681,1946,1
4682,1921,1
4683,2000,1
4684,2094,1
4685,2098,1
4686,2111,1
4687,2151,1
4688,2153,1
4689,2157,1
4690,2185,1
4691,2213,1
4692,2249,1
4693,2261,1
4694,2285,1
4695,2309,1
4696,2366,1
4697,2389,1
4698,2470,1
4699,2482,1
4700,2578,1
4701,2589,1
4702,2572,1
4703,2544,1
4704,2486,1
4705,2455,1
4706,2419,1
4707,2182,1
4708,2148,1
4709,2108,1
4710,2104,1
4711,2069,1
4712,2044,1
4713,1963,1
4714,1948,1
4715,1887,1
4716,1830,1
4717,1774,1
4718,1730,1
4719,1720,1
4720,1669,1
4721,1650,1
4722,1718,1
4723,1677,1
4724,1710,1
4725,1663,1
4726,1691,1
4727,1639,1
4728,1712,1
4729,1619,1
4730,1649,1
4731,1600,1
4732,1650,1
4733,1601,1
4734,1635,1
4735,1585,1
4736,1605,0
4737,1559,0
4738,1585,0
4739,1546,0
4740,1596,0
4741,1563,0
4742,1610,0
4743,1547,0
4744,1616,0
4745,1588,0
4746,1607,0
4747,1570,0
4748,1621,0
4749,1614,0
4750,1610,0
4751,1535,0
4752,1583,0
4753,1600,0
4754,1597,0
4755,1553,0
4756,1600,0
4757,1612,0
4758,1607,0
4759,1557,0
4760,1605,0
4761,1600,0
4762,1651,0
4763,1600,0
4764,1630,0
4765,1648,0
4766,1657,0
4767,1699,0
4768,1669,0
4769,1733,0
4770,1749,0
4771,1767,0
4772,1730,0
4773,1761,0
4774,1717,0
4775,1771,0
4776,1862,0
4777,2062,0
4778,1942,0
4779,1952,0
4780,2021,0
4781,2090,0
4782,1964,0
4783,2000,0
4784,2110,0
4785,2155,0
4786,2170,0
4787,2288,0
4788,2096,0
4789,2047,0
4790,2169,0
4791,2296,0
4792,2386,0
4793,2262,0
4794,2090,0
4795,2027,0
4796,1915,0
4797,1974,0
4798,1847,0
4799,1837,0
4800,1729,0
4801,1807,0
4802,1766,0
4803,1805,0
4804,1698,0
4805,1735,0
4806,1680,0
4807,1713,0
4808,1719,0
4809,1886,0
4810,1899,0
4811,1886,0
4812,1872,0
4813,1774,0
4814,1749,0
4815,1748,0
4816,1707,0
4817,1741,0
4818,1677,0
4819,1651,0
4820,1598,0
4821,1651,0
4822,1615,0
4823,1613,0
4824,1616,0
4825,1697,0
4826,1650,0
4827,1641,0
4828,1598,0
4829,1664,0
4830,1631,0
4831,1616,0
4832,1584,0
4833,1637,0
4834,1625,0
4835,1594,0
4836,1561,0
4837,1595,0
4838,1595,0
4839,1569,0
4840,1552,0
4841,1575,0
4842,1614,0
4843,1577,0
4844,1588,0
4845,1551,0
4846,1584,0
4847,1551,0
4848,1575,0
4849,1584,0
4850,1631,1
4851,1611,1
4852,1630,1
4853,1670,1
4854,1687,1
4855,1632,1
4856,1697,1
4857,1683,1
4858,1703,1
4859,1616,1
4860,1652,1
4861,1650,1
4862,1731,1
4863,1660,1
4864,1759,1
4865,1767,1
4866,1739,1
4867,1680,1
4868,1702,1
4869,1684,1
4870,1790,1
4871,1718,1
4872,1790,1
4873,1811,1
4874,1877,1
4875,1771,1
4876,1870,1
4877,2067,1
4878,2064,1
4879,2026,1
4880,1954,1
4881,1868,1
4882,2231,1
4883,2461,1
4884,2718,1
4885,2517,1
4886,2553,1
4887,2685,1
4888,2624,1
4889,2387,1
4890,2325,1
4891,2268,1
4892,2155,1
4893,2019,1
4894,2054,1
4895,1926,1
4896,1903,1
4897,1862,1
4898,1792,1
4899,1735,1
4900,1787,1
4901,1759,1
4902,1874,1
4903,1824,1
4904,1773,1
4905,1744,1
4906,1712,1
4907,1755,1
4908,1699,1
4909,1718,1
4910,1767,1
4911,1734,1
4912,1710,1
4913,1693,1
4914,1672,1
4915,1670,1
4916,1655,1
4917,1640,1
4918,1652,1
4919,1687,1
4920,1642,1
4921,1627,0
4922,1633,0
4923,1659,0
4924,1603,0
4925,1618,0
4926,1614,0
4927,1653,0
4928,1596,0
4929,1617,0
4930,1610,0
4931,1643,0
4932,1581,0
4933,1619,0
4934,1616,0
4935,1647,0
4936,1587,0
4937,1606,0
4938,1583,0
4939,1615,0
4940,1525,0
4941,1613,0
4942,1616,0
4943,1661,0
4944,1594,0
4945,1628,0
4946,1621,0
4947,1667,0
4948,1681,0
4949,1799,0
4950,1808,0
4951,1846,0
4952,1850,0
4953,1823,0
4954,1792,0
4955,1860,0
4956,1823,0
4957,1786,0
4958,1769,0
4959,1958,0
4960,1883,0
4961,1982,0
4962,1922,0
4963,1831,0
4964,1751,0
4965,1744,0
4966,1724,0
4967,1840,0
4968,1844,0
4969,1888,0
4970,1776,0
4971,1797,0
4972,1802,0
4973,1848,0
4974,1859,0
4975,1851,0
4976,1838,0
4977,1878,0
4978,1953,0
4979,2032,0
4980,1943,0
4981,1891,0
4982,1840,0
4983,1789,0
4984,1771,0
4985,1785,0
4986,1882,0
4987,1813,0
4988,1954,0
4989,1856,0
4990,1867,0
4991,1856,0
4992,1913,0
4993,1838,0
4994,1849,0
4995,1831,0
4996,1829,0
4997,1789,0
4998,1751,0
4999,1794,0
5000,1861,0
5001,1763,0
5002,1808,0
5003,1774,0
5004,1836,0
5005,1728,0
5006,1786,0
5007,1751,0
5008,1753,0
5009,1668,0
5010,1682,0
5011,1668,0
5012,1728,0
5013,1663,0
5014,1712,0
5015,1691,0
5016,1710,0
5017,1644,0
5018,1677,0
5019,1635,0
5020,1712,0
5021,1630,0
5022,1677,0
5023,1616,0
5024,1664,0
5025,1627,0
5026,1662,0
5027,1616,0
5028,1679,0
5029,1632,0
5030,1666,0
5031,1602,0
5032,1663,0
5033,1613,0
5034,1661,0
5035,1601,0
5036,1663,0
5037,1631,0
5038,1645,0
5039,1606,0
5040,1659,0
5041,1637,0
5042,1652,0
5043,1614,0
5044,1658,0
5045,1635,1
5046,1645,1
5047,1625,1
5048,1674,1
5049,1673,1
5050,1646,1
5051,1628,1
5052,1663,1
5053,1650,1
5054,1739,1
5055,1757,1
5056,1740,1
5057,1758,1
5058,1721,1
5059,1698,1
5060,1725,1
5061,1794,1
5062,1827,1
5063,1793,1
5064,1803,1
5065,1884,1
5066,1811,1
5067,1854,1
5068,1851,1
5069,1854,1
5070,1747,1
5071,1671,1
5072,1679,1
5073,1653,1
5074,1693,1
5075,1893,1
5076,1921,1
5077,2559,1
5078,2896,1
5079,3487,1
5080,3287,1
5081,3228,1
5082,3043,1
5083,2961,1
5084,2878,1
5085,2646,1
5086,2547,1
5087,2672,1
5088,2427,1
5089,2320,1
5090,2256,1
5091,2207,1
5092,2063,1
5093,2086,1
5094,1984,1
5095,1953,1
5096,1830,1
5097,1792,1
5098,1744,1
5099,1813,1
5100,1738,1
5101,1773,1
5102,1770,1
5103,1786,1
5104,1729,1
5105,1772,1
5106,1735,1
5107,1744,1
5108,1681,1
5109,1722,1
5110,1691,1
5111,1695,1
5112,1669,1
5113,1724,1
5114,1729,1
5115,1731,1
5116,1711,0
5117,1754,0
5118,1712,0
5119,1678,0
5120,1634,0
5121,1691,0
5122,1699,0
5123,1673,0
5124,1639,0
5125,1667,0
5126,1678,0
5127,1648,0
5128,1664,0
5129,1666,0
5130,1689,0
5131,1633,0
5132,1616,0
5133,1632,0
5134,1668,0
5135,1616,0
5136,1627,0
5137,1630,0
5138,1678,0
5139,1616,0
5140,1616,0
5141,1616,0
5142,1639,0
5143,1602,0
5144,1675,0
5145,1665,0
5146,1683,0
5147,1643,0
5148,1693,0
5149,1673,0
5150,1706,0
5151,1665,0
5152,1680,0
5153,1638,0
5154,1696,0
5155,1655,0
5156,1719,0
5157,1681,0
5158,1736,0
5159,1664,0
5160,1689,0
5161,1658,0
5162,1728,0
5163,1680,0
5164,1707,0
5165,1658,0
5166,1759,0
5167,1765,0
5168,1804,0
5169,1776,0
5170,1840,0
5171,1815,0
5172,1923,0
5173,1855,0
5174,1859,0
5175,1814,0
5176,1799,0
5177,1814,0
5178,1841,0
5179,1769,0
5180,1855,0
5181,1838,0
5182,1886,0
5183,1821,0
5184,1849,0
5185,1915,0
5186,1906,0
5187,1968,0
5188,1961,0
5189,2087,0
5190,2113,0
5191,2076,0
5192,2227,0
5193,2097,0
5194,2166,0
5195,2189,0
5196,2106,0
5197,2022,0
5198,2023,0
5199,2085,0
5200,1975,0
5201,1667,0
5202,1706,0
5203,1712,0
5204,1677,0
5205,1675,0
5206,1700,0
5207,1744,0
5208,1714,0
5209,1712,0
5210,1666,0
5211,1744,0
5212,1711,0
5213,1718,0
5214,1701,0
5215,1744,0
5216,1664,0
5217,1652,0
5218,1676,0
5219,1767,0
5220,1751,0
5221,1852,0
5222,1855,0
5223,1872,0
5224,1798,0
5225,1870,0
5226,1818,0
5227,1904,0
5228,1920,0
5229,2000,0
5230,1991,0
5231,1864,0
5232,1794,0
5233,1966,0
5234,1915,0
5235,1950,0
5236,1942,0
5237,1858,0
5238,1906,0
5239,2081,0
5240,2142,0
5241,2154,0
5242,2107,0
5243,2138,0
5244,2243,0
5245,2368,0
5246,2215,0
5247,2240,0
5248,2130,0
5249,2096,0
5250,1945,0
5251,1985,0
5252,1909,0
5253,1888,0
5254,1793,0
5255,1879,0
5256,1904,0
5257,1941,0
5258,1879,0
5259,1991,0
5260,1947,0
5261,1974,0
5262,1946,0
5263,2009,0
5264,1920,0
5265,2053,0
5266,1952,0
5267,1977,0
5268,1906,0
5269,1878,0
5270,1927,0
5271,1866,0
5272,1841,0
5273,1798,0
5274,1808,0
5275,1856,0
5276,1863,0
5277,1808,0
5278,1774,0
5279,1806,0
5280,1853,0
5281,1788,0
5282,1801,0
5283,1765,0
5284,1805,0
5285,1725,0
5286,1738,0
5287,1715,0
5288,1714,0
5289,1687,0
5290,1713,0
5291,1709,0
5292,1755,0
5293,1680,0
5294,1726,0
5295,1699,0
5296,1743,0
5297,1675,0
5298,1727,0
5299,1690,0
5300,1740,0
5301,1649,0
5302,1687,0
5303,1659,0
5304,1731,0
5305,1662,0
5306,1776,0
5307,1749,0
5308,1790,0
5309,1707,0
5310,1717,0
5311,1659,1
5312,1741,1
5313,1682,1
5314,1728,1
5315,1718,1
5316,1765,1
5317,1744,1
5318,1802,1
5319,1783,1
5320,1934,1
5321,1905,1
5322,1975,1
5323,1947,1
5324,1973,1
5325,1894,1
5326,1881,1
5327,1935,1
5328,2078,1
5329,2066,1
5330,2039,1
5331,2039,1
5332,2071,1
5333,2135,1
5334,2182,1
5335,2207,1
5336,2087,1
5337,2019,1
5338,2159,1
5339,2304,1
5340,2230,1
5341,2162,1
5342,2326,1
5343,2674,1
5344,2544,1
5345,2597,1
5346,2474,1
5347,2363,1
5348,2214,1
5349,2233,1
5350,2173,1
5351,2108,1
5352,2000,1
5353,2005,1
5354,1883,1
5355,1926,1
5356,1872,1
5357,1885,1
5358,1826,1
5359,1875,1
5360,1850,1
5361,1891,1
5362,1788,1
5363,1801,1
5364,1795,1
