serial,fsr,emg
5009,32,2354
5010,0,2385
5011,45,2405
5012,53,2353
5013,64,2318
5014,65,2301
5015,47,2320
5016,48,2320
5017,16,2226
5018,0,2240
5019,0,2281
5020,0,2256
5021,0,2448
5022,0,2391
5023,0,2365
5024,0,2417
5025,0,2433
5026,0,2463
5027,0,2326
5028,0,2386
5029,0,2302
5030,0,2332
5031,0,2342
5032,0,2307
5033,0,2256
5034,0,2308
5035,0,2343
5036,0,2337
5037,0,2235
5038,0,2368
5039,0,2251
5040,0,2368
5041,0,2352
5042,0,2285
5043,0,2291
5044,0,2305
5045,0,2268
5046,0,2319
5047,0,2337
5048,0,2381
5049,0,2299
5050,0,2305
5051,128,2256
5052,101,2384
5053,535,2308
5054,866,2429
5055,1107,2445
5056,1262,2534
5057,1419,2443
5058,1613,2556
5059,1746,2484
5060,1830,2659
5061,1890,2541
5062,1925,2582
5063,2032,2448
5064,2096,2434
5065,2118,2422
5066,2146,2514
5067,2163,2496
5068,2194,2475
5069,2202,2368
5070,2221,2319
5071,2230,2352
5072,2242,2301
5073,2253,2422
5074,2253,2479
5075,2257,2521
5076,2258,2467
5077,2270,2480
5078,2269,2450
5079,2265,2576
5080,2257,2525
5081,2254,2619
5082,2251,2612
5083,2253,2533
5084,2253,2482
5085,2253,2416
5086,2250,2489
5087,2256,2667
5088,2258,2529
5089,2263,2591
5090,2261,2516
5091,2261,2540
5092,2257,2491
5093,2256,2516
5094,2263,2474
5095,2266,2501
5096,2274,2428
5097,2277,2413
5098,2274,2399
5099,2277,2480
5100,2281,2352
5101,2285,2421
5102,2287,2352
5103,2282,2486
5104,2279,2335
5105,2273,2557
5106,2269,2465
5107,2272,2416
5108,2278,2385
5109,2290,2349
5110,2282,2375
5111,2294,2503
5112,2299,2451
5113,2301,2418
5114,2308,2415
5115,2334,2417
5116,2344,2371
5117,2365,2313
5118,2363,2269
5119,2368,2292
5120,2374,2218
5121,2375,2286
5122,2352,2320
5123,2341,2384
5124,2314,2320
5125,2304,2362
5126,2298,2355
5127,2306,2308
5128,2304,2353
5129,2308,2363
5130,2314,2350
5131,2310,2324
5132,2317,2379
5133,2343,2320
5134,2373,2455
5135,2373,2371
5136,2384,2577
5137,2384,2463
5138,2384,2399
5139,2395,2292
5140,2398,2351
5141,2407,2430
5142,2410,2427
5143,2404,2366
5144,2411,2369
5145,2407,2378
5146,2403,2413
5147,2406,2490
5148,2406,2428
5149,2415,2417
5150,2413,2486
5151,2403,2483
5152,2399,2416
5153,2398,2366
5154,2400,2345
5155,2402,2432
5156,2407,2466
5157,2402,2389
5158,2410,2367
5159,2407,2368
5160,2402,2422
5161,2394,2473
5162,2384,2572
5163,2363,2461
5164,2348,2576
5165,2318,2517
5166,2303,2527
5167,2300,2497
5168,2313,2397
5169,2314,2339
5170,2310,2369
5171,2304,2369
5172,2320,2453
5173,2320,2467
5174,2318,2461
5175,2325,2481
5176,2327,2352
5177,2322,2369
5178,2320,2314
5179,2311,2341
5180,2309,2340
5181,2315,2287
5182,2309,2295
5183,2294,2450
5184,2245,2427
5185,2226,2464
5186,2160,2361
5187,2064,2422
5188,1903,2355
5189,1839,2337
5190,1730,2501
5191,1558,2451
5192,1418,2455
5193,1177,2519
5194,1072,2422
5195,1021,2530
5196,1005,2574
5197,883,2546
5198,741,2456
5199,518,2469
5200,374,2432
5201,227,2597
5202,181,2490
5203,157,2438
5204,166,2364
5205,188,2384
5206,176,2357
5207,159,2356
5208,143,2343
5209,143,2384
5210,112,2368
5211,102,2465
5212,107,2509
5213,89,2448
5214,107,2372
5215,89,2420
5216,78,2399
5217,51,2338
5218,48,2345
5219,42,2347
5220,30,2401
5221,20,2435
5222,24,2415
5223,0,2448
5224,0,2506
5225,0,2457
5226,0,2405
5227,0,2254
5228,0,2261
5229,0,2253
5230,0,2299
5231,0,2288
5232,0,2362
5233,0,2302
5234,0,2370
5235,0,2363
5236,0,2358
5237,0,2291
5238,0,2266
5239,0,2233
5240,0,2192
5241,79,2256
5242,169,2348
5243,500,2337
5244,782,2366
5245,1058,2321
5246,1286,2396
5247,1395,2419
5248,1552,2479
5249,1696,2451
5250,1778,2466
5251,1829,2394
5252,1917,2464
5253,2026,2373
5254,2085,2535
5255,2119,2516
5256,2185,2559
5257,2197,2428
5258,2235,2454
5259,2240,2427
5260,2259,2475
5261,2251,2463
5262,2258,2512
5263,2275,2603
5264,2273,2490
5265,2278,2415
5266,2277,2487
5267,2279,2387
5268,2279,2416
5269,2285,2352
5270,2282,2309
5271,2319,2419
5272,2274,2397
5273,2267,2405
5274,2260,2445
5275,2261,2438
5276,2259,2512
5277,2260,2544
5278,2262,2528
5279,2259,2514
5280,2274,2614
5281,2283,2609
5282,2282,2512
5283,2278,2494
5284,2286,2342
5285,2293,2497
5286,2288,2531
5287,2300,2523
5288,2294,2466
5289,2304,2458
5290,2299,2368
5291,2298,2515
5292,2306,2529
5293,2300,2498
5294,2302,2381
5295,2305,2643
5296,2293,2485
5297,2291,2497
5298,2270,2502
5299,2275,2389
5300,2286,2353
5301,2283,2358
5302,2240,2427
5303,2267,2379
5304,2271,2395
5305,2297,2443
5306,2303,2295
5307,2298,2272
5308,2309,2303
5309,2307,2302
5310,2313,2257
5311,2314,2375
5312,2319,2336
5313,2314,2355
5314,2309,2320
5315,2305,2413
5316,2313,2373
5317,2309,2443
5318,2313,2455
5319,2315,2345
5320,2322,2345
5321,2329,2292
5322,2343,2295
5323,2335,2266
5324,2348,2384
5325,2357,2423
5326,2387,2391
5327,2383,2317
5328,2395,2291
5329,2423,2299
5330,2445,2363
5331,2446,2486
5332,2448,2393
5333,2458,2388
5334,2463,2403
5335,2467,2373
5336,2458,2334
5337,2465,2385
5338,2480,2505
5339,2469,2465
5340,2485,2468
5341,2483,2384
5342,2483,2289
5343,2483,2209
5344,2495,2315
5345,2507,2271
5346,2518,2303
5347,2523,2373
5348,2525,2321
5349,2535,2302
5350,2534,2437
5351,2535,2486
5352,2537,2595
5353,2543,2496
5354,2544,2464
5355,2544,2384
5356,2544,2443
5357,2542,2413
5358,2550,2457
5359,2555,2432
5360,2553,2497
5361,2544,2542
5362,2586,2622
5363,2576,2749
5364,2567,2736
5365,2575,2625
5366,2559,2730
5367,2558,2704
5368,2559,2573
5369,2582,2597
5370,2578,2533
5371,2582,2500
5372,2589,2499
5373,2607,2581
5374,2625,2559
5375,2640,2507
5376,2640,2519
5377,2635,2531
5378,2640,2549
5379,2639,2608
5380,2613,2592
5381,2585,2583
5382,2528,2688
5383,2381,2581
5384,2192,2605
5385,1903,2625
5386,1671,2577
5387,1328,2503
5388,1054,2446
5389,862,2426
5390,750,2370
5391,602,2359
5392,602,2371
5393,566,2406
5394,357,2467
5395,278,2493
5396,210,2464
5397,151,2514
5398,136,2440
5399,118,2415
5400,128,2469
5401,125,2416
5402,123,2465
5403,126,2429
5404,125,2377
5405,122,2544
5406,109,2448
5407,101,2579
5408,88,2461
5409,6,2432
5410,0,2454
5411,0,2416
5412,0,2434
5413,0,2522
5414,0,2389
5415,0,2430
5416,0,2302
5417,0,2384
5418,0,2340
5419,0,2423
5420,0,2416
5421,0,2362
5422,0,2256
5423,0,2288
5424,0,2307
5425,0,2268
5426,0,2270
5427,0,2208
5428,0,2267
5429,0,2416
5430,0,2367
5431,0,2384
5432,0,2293
5433,0,2237
5434,0,2218
5435,0,2227
5436,0,2225
5437,0,2180
5438,0,2291
5439,0,2236
5440,0,2305
5441,0,2229
5442,0,2289
5443,190,2322
5444,422,2471
5445,1052,2461
5446,1303,2417
5447,1600,2481
5448,1773,2628
5449,1881,2542
5450,1983,2522
5451,2069,2514
5452,2112,2533
5453,2136,2475
5454,2149,2576
5455,2160,2551
5456,2170,2480
5457,2175,2354
5458,2188,2471
5459,2192,2419
5460,2229,2557
5461,2240,2497
5462,2237,2460
5463,2265,2334
5464,2339,2465
5465,2373,2323
5466,2413,2399
5467,2423,2414
5468,2422,2480
5469,2430,2433
5470,2432,2489
5471,2465,2490
5472,2500,2448
5473,2535,2434
5474,2554,2423
5475,2576,2438
5476,2613,2470
5477,2638,2491
5478,2647,2559
5479,2670,2576
5480,2668,2599
5481,2672,2662
5482,2688,2766
5483,2671,2886
5484,2672,2967
5485,2654,3115
5486,2643,3195
5487,2626,3346
5488,2613,3319
5489,2615,3409
5490,2596,3376
5491,2570,3489
5492,2506,3374
5493,2493,3557
5494,2512,3477
5495,2511,3583
5496,2466,3506
5497,2436,3449
5498,2446,3422
5499,2454,3568
5500,2464,3555
5501,2457,3675
5502,2427,3430
5503,2423,3611
5504,2439,3499
5505,2433,3617
5506,2418,3466
5507,2391,3583
5508,2335,3446
5509,2261,3611
5510,2229,3483
5511,2182,3645
5512,2070,3515
5513,1883,3627
5514,1712,3514
5515,1585,3632
5516,1378,3513
5517,1248,3651
5518,1134,3501
5519,968,3699
5520,541,3536
5521,195,3635
5522,74,3474
5523,0,3463
5524,0,3253
5525,0,3179
5526,0,2945
5527,0,2790
5528,0,2537
5529,0,2377
5530,0,2218
5531,0,2130
5532,0,2047
5533,0,1999
5534,0,1962
5535,0,1958
5536,0,1939
5537,0,1923
5538,0,1904
5539,0,1915
5540,0,1919
5541,0,1908
5542,0,1935
5543,0,1937
5544,0,1936
5545,0,1934
5546,0,1937
5547,0,1932
5548,0,1918
5549,0,1907
5550,0,1934
5551,0,1905
5552,0,1955
5553,0,1945
5554,0,1951
5555,0,1922
5556,0,1959
5557,0,1939
5558,0,1978
5559,0,1963
5560,0,1991
5561,0,1959
5562,0,1993
5563,0,1966
5564,0,1991
5565,0,1968
5566,0,1993
5567,0,1980
5568,0,2027
5569,0,1973
5570,0,2005
5571,0,1976
5572,0,2018
5573,0,1985
5574,0,2006
5575,0,1983
5576,0,2015
5577,0,1975
5578,0,2011
5579,0,2002
5580,0,2045
5581,0,2055
5582,0,2109
5583,0,2128
5584,0,2186
5585,0,2209
5586,0,2269
5587,0,2395
5588,0,2495
5589,0,2606
5590,0,2666
5591,0,2797
5592,0,2867
5593,107,2969
5594,316,2994
5595,400,3207
5596,563,3259
5597,759,3443
5598,907,3425
5599,1054,3566
5600,1238,3503
5601,1300,3583
5602,1314,3483
5603,1360,3615
5604,1435,3522
5605,1471,3695
5606,1473,3542
5607,1504,3677
5608,1535,3567
5609,1561,3751
5610,1582,3531
5611,1593,3664
5612,1717,3470
5613,1771,3691
5614,1808,3554
5615,1875,3695
5616,1904,3519
5617,1936,3749
5618,1949,3478
5619,1982,3632
5620,1991,3541
5621,2011,3664
5622,2000,3617
5623,2031,3702
5624,2064,3608
5625,2077,3728
5626,2098,3557
5627,2103,3675
5628,2105,3631
5629,2145,3664
5630,2160,3570
5631,2176,3683
5632,2209,3654
5633,2221,3702
5634,2203,3601
5635,2191,3664
5636,2176,3533
5637,2192,3555
5638,2219,3506
5639,2246,3639
5640,2256,3613
5641,2279,3552
5642,2304,3626
5643,2319,3623
5644,2320,3699
5645,2330,3724
5646,2337,3748
5647,2334,3623
5648,2320,3674
5649,2320,3715
5650,2342,3792
5651,2355,3615
5652,2384,3732
5653,2399,3670
5654,2405,3771
5655,2416,3600
5656,2417,3739
5657,2442,3707
5658,2452,3836
5659,2463,3626
5660,2479,3768
5661,2490,3631
5662,2502,3824
5663,2513,3473
5664,2525,3643
5665,2545,3513
5666,2553,3769
5667,2571,3600
5668,2580,3781
5669,2591,3533
5670,2608,3494
5671,2599,3447
5672,2593,3555
5673,2592,3377
5674,2614,3515
5675,2596,3373
5676,2597,3457
5677,2608,3350
5678,2612,3325
5679,2620,3236
5680,2624,3261
5681,2621,3221
5682,2615,3267
5683,2625,3307
5684,2627,3422
5685,2630,3403
5686,2629,3430
5687,2651,3365
5688,2655,3350
5689,2659,3328
5690,2646,3346
5691,2653,3353
5692,2665,3247
5693,2672,3315
5694,2681,3318
5695,2699,3286
5696,2713,3139
5697,2720,3247
5698,2745,3312
5699,2763,3359
5700,2786,3150
5701,2791,3186
5702,2803,3207
5703,2803,3344
5704,2815,3248
5705,2818,3248
5706,2821,3278
5707,2822,3351
5708,2826,3201
5709,2822,3329
5710,2831,3187
5711,2834,3469
5712,2832,3338
5713,2838,3405
5714,2837,3269
5715,2832,3263
5716,2829,3174
5717,2816,3267
5718,2806,3189
5719,2753,3249
5720,2772,3168
5721,2735,3287
5722,2698,3264
5723,2672,3349
5724,2647,3201
5725,2656,3326
5726,2647,3344
5727,2629,3440
5728,2615,3287
5729,2576,3290
5730,2513,3261
5731,2432,3465
5732,2384,3273
5733,2357,3381
5734,2342,3333
5735,2365,3353
5736,2381,3297
5737,2359,3327
5738,2293,3231
5739,2250,3322
5740,2107,3312
5741,2094,3360
5742,2081,3295
5743,1965,3363
5744,1873,3267
5745,1782,3170
5746,1713,3146
5747,1565,3117
5748,1451,3017
5749,1371,2943
5750,1152,2943
5751,960,2881
5752,722,2839
5753,603,2773
5754,578,2757
5755,571,2757
5756,562,2829
5757,341,2811
5758,172,2843
5759,101,2814
5760,0,2854
5761,0,2836
5762,0,2838
5763,0,2773
5764,0,2815
5765,0,2784
5766,0,2831
5767,0,2763
5768,0,2802
5769,0,2757
5770,0,2830
5771,0,2753
5772,0,2847
5773,0,2802
5774,0,2908
5775,0,2906
5776,0,3009
5777,0,2960
5778,0,3069
5779,0,3011
5780,0,3133
5781,0,3090
5782,0,3210
5783,0,3126
5784,0,3202
5785,0,3118
5786,0,3139
5787,0,3056
5788,0,3062
5789,0,2973
5790,0,3014
5791,0,2945
5792,0,3003
5793,0,2915
5794,0,2911
5795,0,2869
5796,122,2963
5797,979,3099
5798,1081,3277
5799,1117,3319
5800,1189,3414
5801,1275,3443
5802,1406,3494
5803,1463,3611
5804,1511,3638
5805,1552,3583
5806,1598,3647
5807,1733,3573
5808,1826,3541
5809,1853,3611
5810,1882,3535
5811,1882,3607
5812,1911,3539
5813,1927,3654
5814,1917,3539
5815,1923,3598
5816,1917,3505
5817,1919,3598
5818,1946,3519
5819,1989,3658
5820,2004,3583
5821,1985,3665
5822,1982,3523
5823,1947,3661
5824,1955,3493
5825,1933,3680
5826,1952,3525
5827,1945,3666
5828,1980,3516
5829,2002,3646
5830,2039,3571
5831,2058,3632
5832,2067,3510
5833,2091,3678
5834,2114,3465
5835,2122,3538
5836,2137,3450
5837,2146,3495
5838,2189,3445
5839,2222,3573
5840,2243,3453
5841,2251,3507
5842,2259,3391
5843,2261,3440
5844,2258,3327
5845,2230,3481
5846,2218,3430
5847,2218,3600
5848,2206,3525
5849,2190,3643
5850,2173,3561
5851,2189,3612
5852,2221,3535
5853,2227,3568
5854,2240,3563
5855,2267,3575
5856,2290,3575
5857,2317,3628
5858,2349,3549
5859,2371,3614
5860,2384,3615
5861,2395,3613
5862,2391,3631
5863,2384,3607
5864,2383,3714
5865,2384,3682
5866,2426,3728
5867,2461,3611
5868,2493,3693
5869,2512,3599
5870,2531,3723
5871,2571,3638
5872,2569,3675
5873,2555,3577
5874,2550,3727
5875,2569,3486
5876,2559,3581
5877,2576,3519
5878,2595,3583
5879,2608,3479
5880,2622,3621
5881,2625,3439
5882,2629,3614
5883,2640,3433
5884,2642,3522
5885,2647,3511
5886,2645,3759
5887,2659,3536
5888,2672,3691
5889,2676,3474
5890,2685,3710
5891,2674,3553
5892,2679,3630
5893,2687,3622
5894,2716,3717
5895,2706,3479
5896,2723,3642
5897,2723,3452
5898,2737,3696
5899,2745,3499
5900,2730,3537
5901,2718,3406
5902,2711,3403
5903,2714,3345
5904,2727,3426
5905,2727,3299
5906,2739,3439
5907,2748,3349
5908,2746,3351
5909,2736,3287
5910,2720,3363
5911,2733,3323
5912,2736,3347
5913,2746,3403
5914,2752,3310
5915,2759,3293
5916,2767,3203
5917,2753,3109
5918,2756,3136
5919,2752,3120
5920,2759,3051
5921,2764,3056
5922,2768,3024
5923,2768,2982
5924,2763,2997
5925,2757,3011
5926,2757,2912
5927,2751,2960
5928,2743,2957
5929,2735,2988
5930,2733,2955
5931,2705,2943
5932,2674,2857
5933,2617,2848
5934,2487,2807
5935,2416,2814
5936,2317,2820
5937,2169,2767
5938,1936,2758
5939,1735,2799
5940,1181,2688
5941,475,2736
5942,0,2630
5943,0,2630
5944,0,2554
5945,0,2643
5946,0,2634
5947,0,2624
5948,0,2544
5949,0,2672
5950,0,2647
5951,0,2666
5952,0,2534
5953,0,2577
5954,0,2608
5955,0,2671
5956,0,2517
5957,0,2511
5958,0,2437
5959,0,2477
5960,0,2435
5961,0,2443
5962,0,2435
5963,0,2464
5964,0,2496
5965,0,2483
5966,0,2469
5967,0,2431
5968,0,2448
5969,0,2492
5970,0,2493
5971,0,2500
5972,0,2496
5973,0,2525
5974,0,2513
5975,0,2559
5976,0,2527
5977,33,2495
5978,71,2543
5979,195,2618
5980,441,2671
5981,592,2673
5982,703,2663
5983,784,2623
5984,976,2640
5985,1219,2518
5986,1351,2554
5987,1414,2577
5988,1441,2622
5989,1493,2577
5990,1530,2635
5991,1574,2578
5992,1612,2654
5993,1622,2626
5994,1654,2691
5995,1642,2586
5996,1663,2625
5997,1678,2619
5998,1711,2649
5999,1708,2614
6000,1702,2688
6001,1747,2606
6002,1767,2624
6003,1766,2525
6004,1778,2559
6005,1777,2555
6006,1776,2621
6007,1788,2511
6008,1782,2703
6009,1729,2642
6010,1723,2625
6011,1728,2596
6012,1702,2640
6013,1686,2546
6014,1670,2546
6015,1712,2525
6016,1712,2688
6017,1713,2576
6018,1719,2608
6019,1718,2621
6020,1713,2624
6021,1694,2551
6022,1667,2629
6023,1674,2499
6024,1675,2572
6025,1670,2575
6026,1664,2596
6027,1689,2541
6028,1706,2535
6029,1719,2507
6030,1714,2511
6031,1658,2509
6032,1681,2594
6033,1740,2587
6034,1678,2529
6035,1686,2577
6036,1678,2513
6037,1683,2475
6038,1695,2446
6039,1691,2439
6040,1710,2495
6041,1702,2511
6042,1685,2431
6043,1648,2452
6044,1627,2442
6045,1622,2445
6046,1611,2414
6047,1580,2479
6048,1603,2439
6049,1623,2469
6050,1595,2419
6051,1525,2418
6052,1479,2398
6053,1483,2402
6054,1505,2350
6055,1524,2441
6056,1527,2391
6057,1534,2414
6058,1554,2446
6059,1570,2467
6060,1580,2487
6061,1574,2559
6062,1579,2443
6063,1562,2492
6064,1542,2399
6065,1521,2497
6066,1488,2401
6067,1470,2496
6068,1379,2435
6069,1273,2486
6070,1103,2457
6071,788,2490
6072,534,2421
6073,175,2500
6074,0,2446
6075,0,2395
6076,0,2320
6077,0,2351
6078,0,2355
6079,0,2459
6080,0,2342
6081,0,2416
6082,0,2337
6083,0,2352
6084,0,2342
6085,0,2341
6086,0,2374
6087,0,2379
6088,0,2279
6089,0,2298
6090,0,2270
6091,0,2259
6092,0,2194
6093,0,2263
6094,0,2219
6095,0,2202
6096,0,2158
6097,0,2206
6098,0,2189
6099,0,2160
6100,0,2135
6101,0,2165
6102,0,2211
6103,0,2130
6104,0,2128
6105,0,2099
6106,0,2135
6107,0,2150
6108,0,2173
6109,0,2193
6110,0,2243
6111,0,2288
6112,0,2288
6113,0,2263
6114,0,2275
6115,0,2254
6116,0,2229
6117,0,2269
6118,0,2422
6119,0,2425
6120,0,2545
6121,0,2447
6122,0,2485
6123,0,2478
6124,0,2480
6125,0,2509
6126,0,2526
6127,0,2482
6128,9,2517
6129,0,2523
6130,25,2507
6131,48,2455
6132,338,2552
6133,397,2538
6134,464,2601
6135,591,2610
6136,694,2630
6137,959,2529
6138,1093,2511
6139,1168,2461
6140,1184,2588
6141,1162,2546
6142,1189,2567
6143,1199,2640
6144,1204,2618
6145,1214,2556
6146,1217,2611
6147,1242,2541
6148,1241,2597
6149,1255,2582
6150,1246,2507
6151,1257,2567
6152,1245,2547
6153,1232,2538
6154,1213,2497
6155,1232,2463
6156,1235,2531
6157,1232,2515
6158,1242,2482
6159,1269,2505
6160,1285,2493
6161,1308,2512
6162,1311,2592
6163,1332,2518
6164,1344,2451
6165,1377,2480
6166,1385,2463
6167,1397,2492
6168,1382,2500
6169,1397,2463
6170,1399,2384
6171,1408,2454
6172,1439,2395
6173,1441,2493
6174,1440,2518
6175,1438,2549
6176,1424,2512
6177,1349,2614
6178,1362,2527
6179,1366,2614
6180,1349,2578
6181,1375,2591
6182,1392,2528
6183,1391,2416
6184,1446,2430
6185,1515,2394
6186,1558,2433
6187,1602,2482
6188,1617,2455
6189,1646,2384
6190,1661,2294
6191,1684,2405
6192,1691,2426
6193,1764,2448
6194,1847,2401
6195,1914,2416
6196,1991,2409
6197,2064,2499
6198,2110,2429
6199,2142,2407
6200,2211,2378
6201,2288,2383
6202,2352,2359
6203,2379,2416
6204,2420,2453
6205,2470,2503
6206,2511,2521
6207,2539,2637
6208,2555,2555
6209,2573,2498
6210,2576,2425
6211,2591,2421
6212,2602,2507
6213,2605,2512
6214,2594,2652
6215,2624,2649
6216,2640,2626
6217,2640,2702
6218,2672,2665
6219,2689,2670
6220,2699,2672
6221,2704,2663
6222,2723,2635
6223,2703,2701
6224,2702,2735
6225,2704,2753
6226,2719,2805
6227,2717,2766
6228,2709,2772
6229,2725,2741
6230,2725,2798
6231,2730,2756
6232,2752,2864
6233,2755,2871
6234,2757,2935
6235,2753,2862
6236,2758,2850
6237,2762,2864
6238,2773,2933
6239,2783,2931
6240,2780,3031
6241,2816,2957
6242,2815,2943
6243,2815,2960
6244,2778,3104
6245,2771,3005
6246,2772,3211
6247,2766,3065
6248,2762,3115
6249,2757,3102
6250,2755,3184
6251,2775,3139
6252,2797,3267
6253,2794,3141
6254,2797,3105
6255,2794,3114
6256,2784,3019
6257,2786,2970
6258,2789,2941
6259,2784,2951
6260,2771,2992
6261,2774,2871
6262,2771,2744
6263,2793,2743
6264,2748,2816
6265,2789,2862
6266,2779,2900
6267,2777,2807
6268,2770,2807
6269,2779,2723
6270,2782,2708
6271,2784,2697
6272,2785,2709
6273,2770,2672
6274,2771,2672
6275,2768,2607
6276,2763,2624
6277,2714,2704
6278,2782,2733
6279,2765,2845
6280,2759,2933
6281,2755,3152
6282,2711,3179
6283,2695,3408
6284,2694,3412
6285,2725,3591
6286,2741,3520
6287,2759,3696
6288,2767,3574
6289,2769,3566
6290,2773,3542
6291,2762,3660
6292,2747,3571
6293,2723,3522
6294,2686,3309
6295,2667,3311
6296,2641,3166
6297,2623,3136
6298,2573,3020
6299,2532,3056
6300,2494,3039
6301,2371,3215
6302,2180,3183
6303,1974,3378
6304,1695,3344
6305,1471,3502
6306,1440,3423
6307,1482,3568
6308,1310,3454
6309,1222,3568
6310,1203,3440
6311,1111,3312
6312,711,3071
6313,462,3050
6314,222,2911
6315,0,2907
6316,0,2781
6317,16,2761
6318,0,2639
6319,0,2669
6320,0,2557
6321,0,2597
6322,0,2559
6323,0,2601
6324,0,2541
6325,0,2576
6326,0,2534
6327,0,2544
6328,0,2509
6329,0,2519
6330,0,2479
6331,0,2464
6332,0,2427
6333,0,2411
6334,0,2354
6335,0,2351
6336,0,2302
6337,0,2285
6338,0,2215
6339,0,2159
6340,0,2140
6341,0,2094
6342,0,2028
6343,0,1972
6344,0,1954
6345,0,1966
6346,0,2020
6347,0,2059
6348,0,2112
6349,0,2157
6350,0,2220
6351,0,2256
6352,0,2298
6353,34,2300
6354,74,2347
6355,211,2375
6356,409,2462
6357,496,2480
6358,533,2583
6359,550,2586
6360,574,2671
6361,593,2645
6362,694,2734
6363,843,2671
6364,959,2835
6365,1090,2767
6366,1327,2838
6367,1411,2733
6368,1486,2785
6369,1565,2788
6370,1680,2840
6371,1766,2768
6372,1835,2804
6373,1895,2772
6374,1955,2822
6375,1979,2725
6376,2030,2759
6377,2047,2682
6378,2106,2801
6379,2185,2772
6380,2188,2785
6381,2192,2720
6382,2151,2733
6383,2176,2690
6384,2181,2687
6385,2192,2714
6386,2214,2702
6387,2214,2637
6388,2208,2607
6389,2224,2530
6390,2213,2576
6391,2221,2544
6392,2187,2528
6393,2236,2539
6394,2254,2608
6395,2262,2609
6396,2271,2582
6397,2285,2547
6398,2299,2535
6399,2318,2517
6400,2339,2542
6401,2377,2550
6402,2400,2492
6403,2415,2542
6404,2436,2490
6405,2477,2537
6406,2502,2604
6407,2511,2579
6408,2537,2588
6409,2555,2690
6410,2558,2601
6411,2590,2557
6412,2607,2557
6413,2627,2585
6414,2642,2546
6415,2654,2576
6416,2663,2571
6417,2672,2620
6418,2675,2549
6419,2675,2551
6420,2681,2575
6421,2688,2631
6422,2699,2537
6423,2704,2545
6424,2711,2676
6425,2709,2654
6426,2733,2589
6427,2723,2711
6428,2724,2596
6429,2730,2622
6430,2851,2606
6431,2736,2704
6432,2748,2679
6433,2749,2771
6434,2753,2721
6435,2753,2679
6436,2752,2658
6437,2759,2704
6438,2762,2667
6439,2764,2660
6440,2766,2605
6441,2769,2645
6442,2753,2576
6443,2703,2616
6444,2584,2589
6445,2371,2656
6446,2059,2608
6447,1439,2704
6448,682,2682
6449,0,2762
6450,0,2672
6451,0,2592
6452,0,2464
6453,0,2403
6454,0,2337
6455,0,2350
6456,0,2283
6457,0,2288
6458,0,2236
6459,0,2243
6460,0,2148
6461,0,2081
6462,0,1955
6463,0,1890
6464,0,1838
6465,0,1812
6466,0,1791
6467,0,1776
6468,0,1776
6469,0,1776
6470,0,1805
6471,0,1847
6472,0,1921
6473,0,1973
6474,0,2011
6475,0,2027
6476,0,2078
6477,0,2047
6478,0,2112
6479,0,2096
6480,0,2106
6481,0,2064
6482,0,2031
6483,0,1974
6484,0,1925
6485,0,1861
6486,0,1847
6487,0,1787
6488,0,1797
6489,0,1776
6490,0,1770
6491,0,1744
6492,0,1744
6493,0,1723
6494,0,1751
6495,0,1718
6496,0,1717
6497,0,1708
6498,0,1708
6499,0,1680
6500,0,1709
6501,0,1685
6502,0,1700
6503,0,1669
6504,0,1694
6505,0,1681
6506,0,1712
6507,0,1682
6508,0,1704
6509,0,1664
6510,0,1653
6511,0,1638
6512,0,1659
6513,0,1651
6514,0,1708
6515,0,1670
6516,0,1686
6517,0,1687
6518,0,1681
6519,0,1678
6520,0,1685
6521,0,1669
6522,0,1697
6523,0,1675
6524,0,1714
6525,0,1715
6526,0,1739
6527,0,1691
6528,0,1707
6529,0,1693
6530,0,1712
6531,0,1689
6532,0,1696
6533,0,1693
6534,0,1697
6535,0,1679
6536,0,1670
6537,0,1664
6538,0,1655
6539,0,1660
6540,0,1657
6541,0,1679
6542,0,1667
6543,0,1686
6544,0,1690
6545,0,1719
6546,0,1687
6547,0,1694
6548,0,1709
6549,0,1712
6550,0,1701
6551,0,1699
6552,0,1685
6553,0,1695
6554,0,1697
6555,0,1705
6556,0,1693
6557,0,1712
6558,0,1713
6559,0,1777
6560,0,1822
6561,0,1904
6562,0,1959
6563,0,2158
6564,0,2265
6565,0,2517
6566,408,2574
6567,569,2794
6568,851,2860
6569,1155,3055
6570,1260,3040
6571,1329,3123
6572,1419,3097
6573,1466,3169
6574,1600,3024
6575,1678,3120
6576,1701,3094
6577,1696,3135
6578,1712,3079
6579,1746,3088
6580,1787,3051
6581,1831,3175
6582,1859,3115
6583,1872,3186
6584,1881,3152
6585,1879,3201
6586,1919,3170
6587,1945,3203
6588,1984,3153
6589,2003,3187
6590,2004,3167
6591,2003,3165
6592,2012,3152
6593,2001,3136
6594,1947,3173
6595,1835,3195
6596,1775,3207
6597,1710,3175
6598,1657,3195
6599,1657,3155
6600,1635,3197
6601,1641,3178
6602,1651,3217
6603,1669,3207
6604,1680,3223
6605,1750,3180
6606,1788,3267
6607,1783,3183
6608,1792,3189
6609,1746,3024
6610,1786,3152
6611,1839,3053
6612,1884,3216
6613,1904,3189
6614,1990,3262
6615,2090,3135
6616,2123,3201
6617,2179,3085
6618,2222,3155
6619,2266,3231
6620,2345,3233
6621,2416,3114
6622,2486,3179
6623,2530,3037
6624,2576,3087
